match_id,scenario_id,mode,n_agents,turn_count,outcome,summary,accepted,timeouts,refusals,rejections,a_agent_id,a_adapter,a_model,a_label,a_say_count,a_attached_message_count,a_mean_msg_len,a_moves_total,a_places,a_breaks,a_picks,a_crafts,a_drops,a_final_inventory_size,b_agent_id,b_adapter,b_model,b_label,b_say_count,b_attached_message_count,b_mean_msg_len,b_moves_total,b_places,b_breaks,b_picks,b_crafts,b_drops,b_final_inventory_size,c_agent_id,c_adapter,c_model,c_label,c_say_count,c_attached_message_count,c_mean_msg_len,c_moves_total,c_places,c_breaks,c_picks,c_crafts,c_drops,c_final_inventory_size,d_agent_id,d_adapter,d_model,d_label,d_say_count,d_attached_message_count,d_mean_msg_len,d_moves_total,d_places,d_breaks,d_picks,d_crafts,d_drops,d_final_inventory_size,ch_apples_total_picked,ch_trees_alive,ch_trees_dead,em_public_picked,em_selfish_picked,pc_final_manhattan,pc_met,pc_met_at_turn,pd_CC,pd_CD,pd_DC,pd_DD,pd_encounters,pp_captor,pp_captured,pp_captured_at_turn,pp_victim,sb_active_turns,sb_blocks_placed_final,sb_cluster_compactness,sb_cluster_count,sb_cluster_dominant_block_share,sb_cluster_max_size,sb_cluster_max_vertical,sb_early_active_share,sb_final_inventory_total,sb_final_inventory_unique_types,sb_idle_streak_max,sb_intent_compliance,sb_intent_count,sb_intent_expected_count,sb_intent_final_text,sb_intent_t0_text,sb_intent_total_chars,sb_max_radius_from_start,sb_move_dir_entropy_bits,sb_placed_connectivity,sb_placed_type_entropy_bits,sb_placed_unique_types,sb_total_log_turns,sb_unique_cells_visited,sb_verb_entropy_bits,sb_verb_unique,sb_z_range_visited,sh_first_stag_capturer,sh_first_stag_turn,sh_hares_picked_total,sh_stag_captures,sn_at_turn,sn_reached,sn_target
single_navigate_codex_mini_001,single_navigate_01,single_navigate,1,17,reached,"a reached target (12,12,1) 'the great oak' at turn 16.",16,0,0,16,a,codex,gpt-5.4-mini,codex:gpt-5.4-mini,0,0,0,16,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,True,the great oak
single_navigate_deepseekr1_7b_smoke_001,single_navigate_01,single_navigate,1,41,not_reached,Failed to reach target in 40 turns.,40,25,0,16,a,ollama,deepseek-r1:7b,ollama:deepseek-r1:7b,0,0,0,40,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,the great oak
single_navigate_deepseekr1_7b_v3_002,single_navigate_01,single_navigate,1,21,reached,"a reached target (12,12,1) 'the great oak' at turn 20.",20,3,0,2,a,ollama,deepseek-r1:7b,ollama:deepseek-r1:7b,0,0,0,20,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,True,the great oak
single_navigate_deepseekr1_7b_v3_003,single_navigate_01,single_navigate,1,17,reached,"a reached target (12,12,1) 'the great oak' at turn 16.",16,2,0,1,a,ollama,deepseek-r1:7b,ollama:deepseek-r1:7b,0,0,0,16,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,True,the great oak
single_navigate_deepseekr1_7b_v3_smoke,single_navigate_01,single_navigate,1,17,reached,"a reached target (12,12,1) 'the great oak' at turn 16.",16,0,0,0,a,ollama,deepseek-r1:7b,ollama:deepseek-r1:7b,0,0,0,16,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,True,the great oak
single_navigate_exaone3p5_7b8_smoke_001,single_navigate_01,single_navigate,1,41,not_reached,Failed to reach target in 40 turns.,40,0,0,0,a,ollama,exaone3.5:7.8b,ollama:exaone3.5:7.8b,0,0,0,40,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,the great oak
single_navigate_exaone3p5_7b8_v2_smoke,single_navigate_01,single_navigate,1,41,not_reached,Failed to reach target in 40 turns.,40,3,0,6,a,ollama,exaone3.5:7.8b,ollama:exaone3.5:7.8b,0,0,0,40,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,the great oak
single_navigate_exaone3p5_7b8_v3_smoke,single_navigate_01,single_navigate,1,41,not_reached,Failed to reach target in 40 turns.,40,2,0,2,a,ollama,exaone3.5:7.8b,ollama:exaone3.5:7.8b,0,0,0,40,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,the great oak
single_navigate_gemma3_12b_smoke_001,single_navigate_01,single_navigate,1,41,not_reached,Failed to reach target in 40 turns.,40,0,0,0,a,ollama,gemma3:12b,ollama:gemma3:12b,0,0,0,40,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,the great oak
single_navigate_gemma3_12b_v2_smoke,single_navigate_01,single_navigate,1,41,not_reached,Failed to reach target in 40 turns.,40,0,0,1,a,ollama,gemma3:12b,ollama:gemma3:12b,0,0,0,40,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,the great oak
single_navigate_gemma3_12b_v3_002,single_navigate_01,single_navigate,1,17,reached,"a reached target (12,12,1) 'the great oak' at turn 16.",16,0,0,0,a,ollama,gemma3:12b,ollama:gemma3:12b,0,0,0,16,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,True,the great oak
single_navigate_gemma3_12b_v3_003,single_navigate_01,single_navigate,1,19,reached,"a reached target (12,12,1) 'the great oak' at turn 18.",18,0,0,0,a,ollama,gemma3:12b,ollama:gemma3:12b,0,0,0,18,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,True,the great oak
single_navigate_gemma3_12b_v3_smoke,single_navigate_01,single_navigate,1,23,reached,"a reached target (12,12,1) 'the great oak' at turn 22.",22,0,0,0,a,ollama,gemma3:12b,ollama:gemma3:12b,0,0,0,22,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,True,the great oak
single_navigate_haiku_001,single_navigate_01,single_navigate,1,21,reached,"a reached target (12,12,1) 'the great oak' at turn 20.",20,0,0,0,a,claude,haiku,claude:haiku,0,0,0,20,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,True,the great oak
single_navigate_opus_001,single_navigate_01,single_navigate,1,33,reached,"a reached target (12,12,1) 'the great oak' at turn 32.",32,0,0,0,a,claude,opus,claude:opus,0,0,0,32,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,True,the great oak
single_navigate_phi4_14b_smoke_001,single_navigate_01,single_navigate,1,41,not_reached,Failed to reach target in 40 turns.,40,11,0,13,a,ollama,phi4:14b,ollama:phi4:14b,0,0,0,40,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,the great oak
single_navigate_phi4_14b_v3_002,single_navigate_01,single_navigate,1,33,reached,"a reached target (12,12,1) 'the great oak' at turn 32.",32,2,0,2,a,ollama,phi4:14b,ollama:phi4:14b,0,0,0,32,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,True,the great oak
single_navigate_phi4_14b_v3_003,single_navigate_01,single_navigate,1,31,reached,"a reached target (12,12,1) 'the great oak' at turn 30.",30,1,0,1,a,ollama,phi4:14b,ollama:phi4:14b,0,0,0,30,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,True,the great oak
single_navigate_phi4_14b_v3_smoke,single_navigate_01,single_navigate,1,37,reached,"a reached target (12,12,1) 'the great oak' at turn 36.",36,1,0,2,a,ollama,phi4:14b,ollama:phi4:14b,0,0,0,36,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,True,the great oak
single_navigate_qwen3p5_4b_smoke_001,single_navigate_01,single_navigate,1,3,running,,2,4,0,3,a,ollama,qwen3.5:4b,ollama:qwen3.5:4b,0,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,the great oak
single_navigate_test_001,single_navigate_01,single_navigate,1,21,reached,"a reached target (12,12,1) 'the great oak' at turn 20.",20,0,0,0,a,claude,sonnet,claude:sonnet,0,0,0,20,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,True,the great oak
stag_hunt_rep_test_002,stag_hunt_repeated_01,stag_hunt_repeated,2,101,stag_captures,"15 cooperative stag capture(s) + 0 hare(s) in 100 turns. a: stag_share=37.5, hares=0, b: stag_share=37.5, hares=0",100,0,0,0,a,claude,sonnet,claude:sonnet,19,0,109.8,50,0,0,0,0,0,0,b,claude,sonnet,claude:sonnet,17,0,103.0,50,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,0,15,,,
